merchant_id,nombre_comercio,segmento_comercial,tipo_negocio_ciiu,tipo_negocio_desc,fecha_onboarding,fecha_ultima_transaccion,region,ciudad,latitud,longitud,ejecutivo_cuenta
DEU-B5024B90,Mi Lucho Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-12-19,2026-03-22,Guayas,Guayaquil,-2.040874,-80.031334,Mateo Pérez
DEU-04B91119,Don Lucho Mini,Pequeña,I5610.01,Restaurantes y picanterías,2025-12-02,2026-03-28,Orellana,Coca,-0.456259,-76.998078,Jimena Salazar
DEU-01D2EE1D,Don Anita Express,Micro,C1071.01,Panaderías y pastelerías,2023-04-19,2026-03-26,Pichincha,Quito,-0.380091,-78.415012,Hilda Proaño
DEU-15904C00,El Manuelito Mini,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-08-26,2026-03-20,Guayas,Guayaquil,-2.113854,-80.068827,Auto-gestionado
DEU-0DA53C67,El Kléber Express,Pequeña,I5610.01,Restaurantes y picanterías,2022-07-04,2026-03-15,Pichincha,Quito,-0.21273,-78.548392,Iván Moreno
DEU-54CC10C1,La Pancho,Pequeña,S9602.01,Peluquerías y salones de belleza,2025-05-04,2026-02-19,Pichincha,Quito,-0.126034,-78.429998,Carlos Mendoza
DEU-0FF87FB8,Tía Carmita Center,Micro,I5610.01,Restaurantes y picanterías,2022-02-05,2026-03-20,Imbabura,Ibarra,0.292645,-78.240016,Natalia Rosales
DEU-1C47DD38,Doña Manuelito Market,Micro,I5610.03,Bares y cantinas,2022-07-31,2026-02-27,Guayas,Guayaquil,-2.125833,-79.957186,Auto-gestionado
DEU-8315D5BB,Tío Beto Market,Micro,G4721.01,Fruterías y mercados,2022-01-18,2026-03-27,El Oro,Machala,-3.265888,-79.893098,Auto-gestionado
DEU-8655AB7F,La Gladys Mini,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-01-30,2026-02-01,Azuay,Cuenca,-3.04024,-78.915593,Auto-gestionado
DEU-B7D8E8A0,La Pedrito Plus,Micro,G4721.01,Fruterías y mercados,2022-04-12,2026-03-30,Pichincha,Quito,-0.093942,-78.484751,Auto-gestionado
DEU-FF6FFBA9,El Lucho Market,Pequeña,G4711.01,Tiendas de abarrotes y víveres,2026-02-28,2026-03-11,Pichincha,Quito,-0.125426,-78.591634,Mateo Pérez
DEU-D7BD73CB,La Pedrito Plus,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-05-13,2026-03-21,Pichincha,Quito,-0.165373,-78.441328,Auto-gestionado
DEU-D0161CC9,Farmacia Sana Mini,Mediana,G4774.01,Farmacias y artículos médicos,2024-09-07,2026-03-14,Imbabura,Ibarra,0.314608,-78.12952,Carlos Mendoza
DEU-C56F0A5A,El Beto Plus,Micro,G4721.01,Fruterías y mercados,2022-08-07,2026-03-25,Pichincha,Quito,-0.167535,-78.449821,Auto-gestionado
DEU-84041C7F,El Anita Express,Micro,G4773.01,Bazares y papelerías,2025-06-10,2026-03-31,Pichincha,Quito,-0.25095,-78.546596,Auto-gestionado
DEU-F166C25D,La Jorgito Express,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-11-10,2026-03-23,Pichincha,Quito,-0.281514,-78.437535,Kevin Jaramillo
DEU-002EDE5E,Tío Juanito Plus,Micro,G4719.01,Comercio mixto (bazar + abarrote),2024-03-14,2026-03-30,Pichincha,Quito,-0.321287,-78.466086,Auto-gestionado
DEU-26379678,Coop. Los Andes Plus,Micro,H4922.01,"Transporte (taxis, cooperativas)",2023-02-07,2026-03-19,Cañar,Azogues,-2.667618,-78.761511,Auto-gestionado
DEU-3A00C6FF,Boutique Segundo,Micro,G4771.01,Boutiques y ropa,2024-07-16,2026-03-21,Carchi,Tulcán,0.712197,-77.694952,Auto-gestionado
DEU-5B76185C,Farmacia Vida Mini,Micro,G4774.01,Farmacias y artículos médicos,2020-07-31,2026-03-26,Pichincha,Quito,-0.398852,-78.67124,Auto-gestionado
DEU-E37B3B5B,Don Anita Mini,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-07-20,2026-03-05,Azuay,Cuenca,-2.902744,-79.031157,Diana Cárdenas
DEU-DA8D6181,Tía Nelly Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-08-02,2026-03-28,Guayas,Guayaquil,-2.265063,-79.797412,Paola Intriago
DEU-66848673,Mi Segundo,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-07-10,2026-03-20,Guayas,Guayaquil,-2.186152,-79.907702,Carlos Mendoza
DEU-66E7DCEC,Coop. 24 de Mayo Express,Micro,H4922.01,"Transporte (taxis, cooperativas)",2022-05-07,2026-02-19,Bolívar,Guaranda,-1.572297,-79.118573,Auto-gestionado
DEU-C0BAD30B,La Fanny,Micro,G4711.01,Tiendas de abarrotes y víveres,2022-10-19,2026-02-06,Manabí,Portoviejo,-1.000316,-80.602489,Auto-gestionado
DEU-9E64A67B,El Mayra Express,Micro,G4721.01,Fruterías y mercados,2023-06-02,2026-02-07,Pichincha,Quito,-0.133768,-78.463563,Auto-gestionado
DEU-68F97EFF,El Martita Express,Micro,G4541.01,Venta y repuestos de motos,2024-09-25,2026-03-26,El Oro,Machala,-3.205514,-79.930259,Auto-gestionado
DEU-84E10818,Farmacia Salud,Micro,G4774.01,Farmacias y artículos médicos,2022-10-29,2026-03-18,Imbabura,Ibarra,0.409613,-78.168093,Auto-gestionado
DEU-9D7E309C,Doña Juanito Plus,Micro,I5610.01,Restaurantes y picanterías,2025-01-14,2026-03-15,Azuay,Cuenca,-2.943136,-79.020532,Auto-gestionado
DEU-16686D95,Boutique Fanny Mini,Micro,G4771.01,Boutiques y ropa,2022-08-28,2026-03-27,Manabí,Portoviejo,-0.981045,-80.364013,Auto-gestionado
DEU-3D60114A,Doña Pancho,Micro,I5610.02,Comida rápida y food trucks,2023-01-23,2026-03-14,Guayas,Guayaquil,-2.253983,-79.833376,Auto-gestionado
DEU-B9CFB90A,Doña Kléber,Micro,I5630.01,Cafeterías y panaderías,2024-08-28,2026-03-26,Guayas,Guayaquil,-2.079637,-80.170252,Auto-gestionado
DEU-FF304A78,Tío Nelly Center,Micro,C1071.01,Panaderías y pastelerías,2024-10-30,2026-02-28,Pichincha,Quito,-0.275565,-78.493779,Auto-gestionado
DEU-8104B04A,El Jorgito Plus,Micro,G4711.01,Tiendas de abarrotes y víveres,2021-02-12,2026-03-22,Los Ríos,Babahoyo,-1.780404,-79.575395,Auto-gestionado
DEU-2DE01C7B,La Nelly Mini,Micro,I5610.01,Restaurantes y picanterías,2026-01-07,2026-03-26,Santo Domingo,Santo Domingo,-0.172131,-79.127423,Auto-gestionado
DEU-423CBCFE,Tía Gladys,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-07-24,2026-03-23,Pichincha,Quito,-0.120048,-78.497676,Auto-gestionado
DEU-B9E6F4D9,Tía Mayra Mini,Micro,S9602.01,Peluquerías y salones de belleza,2023-10-24,2026-03-30,Sucumbíos,Nueva Loja,0.031224,-76.898586,Auto-gestionado
DEU-20483CB4,El Fanny Mini,Micro,G4721.01,Fruterías y mercados,2025-11-22,2026-03-06,Pichincha,Quito,-0.278368,-78.267944,Mateo Pérez
DEU-DDF7C597,Super Anita Plus,Micro,I5610.02,Comida rápida y food trucks,2024-08-17,2026-03-02,Pichincha,Quito,-0.270711,-78.461728,Auto-gestionado
DEU-B7E31311,Mi Pedrito,Pequeña,G4541.01,Venta y repuestos de motos,2024-09-08,2026-03-14,Guayas,Guayaquil,-2.127231,-79.905475,Gabriel Aguilar
DEU-2EA215ED,Boutique Nelly,Micro,G4771.01,Boutiques y ropa,2026-02-18,2026-02-18,Pichincha,Quito,-0.16529,-78.47932,Auto-gestionado
DEU-A166C11D,Coop. 24 de Mayo Center,Micro,H4922.01,"Transporte (taxis, cooperativas)",2020-04-26,2026-03-11,Guayas,Guayaquil,-2.04822,-79.954002,Auto-gestionado
DEU-85BC48BB,Mi Fanny Center,Micro,C1071.01,Panaderías y pastelerías,2026-01-24,2026-03-26,Zamora Chinchipe,Zamora,-3.964516,-78.96305,Carlos Mendoza
DEU-C3D6F212,Don Martita,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-03-23,2026-03-29,Chimborazo,Riobamba,-1.655999,-78.580944,Natalia Rosales
DEU-5363EFA0,El Anita Plus,Micro,I5630.01,Cafeterías y panaderías,2023-03-12,2026-03-28,Esmeraldas,Esmeraldas,0.861486,-79.67702,Auto-gestionado
DEU-A2FB2401,Farmacia Sana Plus,Micro,G4774.01,Farmacias y artículos médicos,2024-08-31,2026-03-23,Guayas,Guayaquil,-2.148426,-79.857681,Auto-gestionado
DEU-F426A675,Coop. Reina del Camino Express,Pequeña,H4922.01,"Transporte (taxis, cooperativas)",2020-08-17,2026-03-30,Pichincha,Quito,-0.140891,-78.505639,Oswaldo Ñacato
DEU-A62B7AAE,Tío Mayra Market,Micro,I5630.01,Cafeterías y panaderías,2020-12-30,2026-03-30,Pichincha,Quito,-0.098848,-78.40933,Auto-gestionado
DEU-4BE46942,El Juanito Market,Micro,G4719.01,Comercio mixto (bazar + abarrote),2025-10-15,2026-03-06,Guayas,Guayaquil,-2.12939,-79.829769,Auto-gestionado
DEU-C2CDA672,Tía Jorgito Center,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-01-14,2026-03-24,Guayas,Guayaquil,-2.137299,-79.907678,Fernanda Ortiz
DEU-E4164841,Tía Pedrito,Micro,G4541.01,Venta y repuestos de motos,2023-04-19,2026-03-29,Manabí,Portoviejo,-1.071848,-80.377646,Auto-gestionado
DEU-F5E2FCB3,El Chabela Mini,Micro,I5610.01,Restaurantes y picanterías,2023-06-16,2026-03-26,Pichincha,Quito,-0.163155,-78.464976,Auto-gestionado
DEU-E9E89948,El Mayra Center,Mediana,G4541.01,Venta y repuestos de motos,2023-02-16,2026-03-22,Pichincha,Quito,-0.212827,-78.475633,Gabriel Aguilar
DEU-DD074B30,Coop. Los Andes Express,Micro,H4922.01,"Transporte (taxis, cooperativas)",2023-01-09,2026-03-31,Pichincha,Quito,-0.138263,-78.59237,Andrea Vásconez
DEU-3788CF19,El Jorgito Express,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-12-17,2026-03-09,Manabí,Portoviejo,-1.032699,-80.454164,Lorena Dávila
DEU-829AD55E,Tío Anita Center,Micro,I5610.03,Bares y cantinas,2024-04-21,2026-03-31,Imbabura,Ibarra,0.378998,-78.096498,Hilda Proaño
DEU-ED60AD4B,Tía Nelly Center,Micro,I5610.01,Restaurantes y picanterías,2025-05-03,2026-03-12,Azuay,Cuenca,-2.84226,-78.992711,Esteban Ruiz
DEU-04EC579F,La Rosita Express,Micro,S9602.01,Peluquerías y salones de belleza,2025-01-14,2026-03-09,Chimborazo,Riobamba,-1.393279,-78.613442,Auto-gestionado
DEU-70E856DD,La Lucho,Micro,G4711.01,Tiendas de abarrotes y víveres,2020-04-26,2026-03-17,Pichincha,Quito,-0.168714,-78.350566,Paola Intriago
DEU-70390D5E,Don Juanito Market,Micro,S9602.01,Peluquerías y salones de belleza,2024-09-24,2026-03-17,Azuay,Cuenca,-2.856305,-79.112525,Kevin Jaramillo
DEU-57539CB3,Super Nelly Center,Micro,I5610.01,Restaurantes y picanterías,2022-01-04,2026-03-25,Azuay,Cuenca,-2.716487,-79.015714,Auto-gestionado
DEU-02230389,El Rosita Express,Micro,I5610.01,Restaurantes y picanterías,2024-01-16,2026-03-29,Pichincha,Quito,-0.344981,-78.516166,Auto-gestionado
DEU-68675698,Coop. Los Andes,Micro,H4922.01,"Transporte (taxis, cooperativas)",2025-07-14,2026-03-27,Guayas,Guayaquil,-2.195801,-79.884124,Kevin Jaramillo
DEU-7147DB93,Tío Segundo,Micro,S9601.01,Lavanderías y tintorerías,2023-05-16,2026-03-28,Guayas,Guayaquil,-2.132592,-79.924577,Auto-gestionado
DEU-E775A086,Doña Carmita Market,Micro,S9601.01,Lavanderías y tintorerías,2021-12-21,2026-03-25,El Oro,Machala,-3.316833,-79.892829,Auto-gestionado
DEU-2431674E,Don Rosita Express,Micro,G4711.01,Tiendas de abarrotes y víveres,2026-02-17,2026-03-27,Esmeraldas,Esmeraldas,1.001214,-79.844983,Auto-gestionado
DEU-43EE47E3,Don Segundo Mini,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-01-15,2026-03-04,Pichincha,Quito,-0.238876,-78.479814,Auto-gestionado
DEU-A9C6E13A,Tío Juanito Express,Pequeña,G4721.01,Fruterías y mercados,2024-06-11,2026-03-25,Guayas,Guayaquil,-2.209431,-79.846368,Hilda Proaño
DEU-A52697F8,Super Anita Express,Micro,G4711.01,Tiendas de abarrotes y víveres,2026-02-11,2026-03-31,Guayas,Guayaquil,-2.093119,-80.011834,Paola Intriago
DEU-F4626CEE,Don Pedrito Express,Micro,G4711.01,Tiendas de abarrotes y víveres,2022-06-30,2026-03-22,Santa Elena,Santa Elena,-2.270101,-80.968555,Esteban Ruiz
DEU-DB448837,Super Kléber,Micro,I5610.01,Restaurantes y picanterías,2023-07-07,2026-03-18,Pichincha,Quito,-0.225282,-78.648591,Auto-gestionado
DEU-9122EFF4,Super Rosita Plus,Micro,I5610.02,Comida rápida y food trucks,2024-08-20,2026-03-18,Tungurahua,Ambato,-1.218939,-78.693122,Auto-gestionado
DEU-3E270205,Tía Pancho,Micro,G4719.01,Comercio mixto (bazar + abarrote),2023-11-05,2026-03-25,Manabí,Portoviejo,-1.157869,-80.380935,Auto-gestionado
DEU-C0E12217,Tío Mayra,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-10-06,2026-01-29,Tungurahua,Ambato,-1.181808,-78.60608,Auto-gestionado
DEU-883FF41F,Super Martita Plus,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-11-18,2026-03-18,Guayas,Guayaquil,-2.248395,-80.105513,Auto-gestionado
DEU-A09168C8,Boutique Kléber Express,Micro,G4771.01,Boutiques y ropa,2023-10-06,2026-02-27,Pichincha,Quito,-0.220202,-78.595828,Auto-gestionado
DEU-BA4B369D,Tía Nelly,Micro,G4711.01,Tiendas de abarrotes y víveres,2022-03-07,2026-03-28,Guayas,Guayaquil,-2.198174,-79.949365,Auto-gestionado
DEU-F86FD722,El Gladys,Mediana,C1071.01,Panaderías y pastelerías,2025-02-27,2026-03-03,Manabí,Portoviejo,-1.056983,-80.466574,Lorena Dávila
DEU-6D7C65A4,Farmacia del Barrio,Micro,G4774.01,Farmacias y artículos médicos,2026-02-24,2026-03-24,Zamora Chinchipe,Zamora,-3.967294,-78.9613,Diana Cárdenas
DEU-BDB975EC,Tía Anita Plus,Pequeña,G4711.01,Tiendas de abarrotes y víveres,2024-03-07,2026-02-10,Guayas,Guayaquil,-2.20199,-80.007285,Hilda Proaño
DEU-24D71468,Doña Pancho,Micro,G4773.01,Bazares y papelerías,2024-11-19,2026-03-27,Tungurahua,Ambato,-1.154199,-78.531779,Auto-gestionado
DEU-DE6A1285,La Kléber Mini,Micro,C1071.01,Panaderías y pastelerías,2025-07-16,2026-03-21,Imbabura,Ibarra,0.252909,-78.238427,Auto-gestionado
DEU-0EE949DC,El Pancho,Micro,G4711.01,Tiendas de abarrotes y víveres,2022-09-10,2026-03-18,Pichincha,Quito,-0.157497,-78.436281,Auto-gestionado
DEU-5FB7708E,Boutique Carmita Center,Micro,G4771.01,Boutiques y ropa,2024-10-03,2026-03-17,Pichincha,Quito,-0.140117,-78.293151,Iván Moreno
DEU-3C5FBA1D,Mi Beto,Micro,S9602.01,Peluquerías y salones de belleza,2025-02-18,2026-03-25,Tungurahua,Ambato,-1.382752,-78.673877,Natalia Rosales
DEU-65CD126E,Boutique Gladys Mini,Micro,G4771.01,Boutiques y ropa,2023-07-14,2026-03-29,Chimborazo,Riobamba,-1.629089,-78.614017,Auto-gestionado
DEU-E7FF4D9C,Super Jorgito,Micro,S9602.01,Peluquerías y salones de belleza,2025-02-16,2026-03-08,Pichincha,Quito,-0.18331,-78.664773,Auto-gestionado
DEU-180B2DD1,Doña Jorgito,Micro,G4721.01,Fruterías y mercados,2024-01-09,2026-03-13,Pichincha,Quito,-0.101201,-78.488047,Auto-gestionado
DEU-F81709D4,Tía Juanito Market,Micro,I5610.01,Restaurantes y picanterías,2022-10-21,2026-03-15,Imbabura,Ibarra,0.439429,-78.156541,Auto-gestionado
DEU-778AC272,Tía Martita Market,Micro,I5610.01,Restaurantes y picanterías,2025-01-06,2026-03-20,Guayas,Guayaquil,-2.12574,-80.01534,Auto-gestionado
DEU-A56CBFAC,La Kléber Express,Micro,I5630.01,Cafeterías y panaderías,2020-12-18,2026-03-31,Cotopaxi,Latacunga,-1.074239,-78.632531,Auto-gestionado
DEU-A24B96C1,La Rosita,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-02-04,2026-03-25,Guayas,Guayaquil,-2.214442,-80.00862,Auto-gestionado
DEU-F6C32389,Farmacia Salud,Micro,G4774.01,Farmacias y artículos médicos,2026-02-15,2026-03-29,Cotopaxi,Latacunga,-0.873911,-78.612595,Auto-gestionado
DEU-192DA41E,Mi Anita,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-09-09,2026-03-07,Tungurahua,Ambato,-1.276954,-78.544455,Auto-gestionado
DEU-E89BBF8D,Tía Fanny,Micro,I5610.02,Comida rápida y food trucks,2025-04-14,2026-03-28,Pichincha,Quito,-0.256623,-78.457994,Auto-gestionado
DEU-B88D22F8,Coop. Reina del Camino,Micro,H4922.01,"Transporte (taxis, cooperativas)",2024-01-10,2026-03-19,Azuay,Cuenca,-2.706006,-78.976432,Gabriel Aguilar
DEU-E7A20DAC,Mi Chabela Center,Micro,G4541.01,Venta y repuestos de motos,2024-06-25,2026-03-28,Azuay,Cuenca,-2.662684,-78.971559,Auto-gestionado
DEU-CE357C1D,Boutique Martita Mini,Micro,G4771.01,Boutiques y ropa,2026-02-11,2026-03-01,Cañar,Azogues,-2.63899,-78.781075,Auto-gestionado
DEU-6216C129,La Juanito Market,Micro,I5610.03,Bares y cantinas,2024-04-22,2026-03-22,Pichincha,Quito,-0.175881,-78.388405,Esteban Ruiz
DEU-C5FF44F6,Tía Fanny Express,Micro,G4773.01,Bazares y papelerías,2023-09-23,2026-02-09,Tungurahua,Ambato,-1.319545,-78.663997,Andrea Vásconez
DEU-7931E785,Mi Segundo Plus,Micro,I5610.01,Restaurantes y picanterías,2022-05-05,2026-03-15,Imbabura,Ibarra,0.360309,-78.155933,Auto-gestionado
DEU-791D1F6A,Doña Fanny Mini,Micro,G4761.01,Librerías y útiles escolares,2023-10-02,2026-03-28,Pichincha,Quito,-0.116872,-78.485562,Auto-gestionado
DEU-A043BADC,Coop. Reina del Camino Express,Micro,H4922.01,"Transporte (taxis, cooperativas)",2023-06-26,2026-02-26,Chimborazo,Riobamba,-1.703668,-78.609631,Auto-gestionado
DEU-20159982,Mi Juanito,Micro,S9602.01,Peluquerías y salones de belleza,2024-07-06,2026-02-19,Santa Elena,Santa Elena,-2.275189,-80.983232,Carlos Mendoza
DEU-9E5837C4,Don Anita,Micro,I5610.01,Restaurantes y picanterías,2024-10-14,2026-03-25,Guayas,Guayaquil,-2.136595,-80.038884,Lorena Dávila
DEU-84FB9E53,Boutique Segundo,Micro,G4771.01,Boutiques y ropa,2025-08-01,2026-03-16,Azuay,Cuenca,-2.977592,-78.897362,Auto-gestionado
DEU-18E52CB8,Tía Carmita Mini,Pequeña,G4711.01,Tiendas de abarrotes y víveres,2022-04-16,2026-03-28,Guayas,Guayaquil,-2.250212,-79.970106,Carlos Mendoza
DEU-F071731D,Tío Manuelito,Micro,G4721.01,Fruterías y mercados,2023-02-11,2026-02-27,El Oro,Machala,-3.256245,-79.988816,Auto-gestionado
DEU-C0F03C88,Don Anita Center,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-04-13,2026-03-30,Chimborazo,Riobamba,-1.612755,-78.532245,Kevin Jaramillo
DEU-A3F447BD,Tío Mayra,Micro,G4711.01,Tiendas de abarrotes y víveres,2021-08-19,2026-03-30,Santo Domingo,Santo Domingo,-0.279599,-79.015064,Auto-gestionado
DEU-0391BC47,La Beto Express,Micro,G4711.01,Tiendas de abarrotes y víveres,2022-01-28,2026-03-28,Azuay,Cuenca,-2.985665,-79.024034,Carlos Mendoza
DEU-B4DD2253,Tía Gladys Express,Micro,I5610.01,Restaurantes y picanterías,2025-05-04,2026-02-21,Guayas,Guayaquil,-2.250515,-79.911862,Auto-gestionado
DEU-13815596,Tía Carmita,Micro,S9602.01,Peluquerías y salones de belleza,2024-08-02,2026-03-19,Imbabura,Ibarra,0.360171,-78.28534,Auto-gestionado
DEU-35E223F9,Don Pedrito Mini,Micro,G4711.01,Tiendas de abarrotes y víveres,2022-07-14,2026-03-18,Pichincha,Quito,-0.245829,-78.527769,Oswaldo Ñacato
DEU-D60E08FF,Super Nelly Plus,Micro,I5610.03,Bares y cantinas,2023-10-04,2026-03-22,Guayas,Guayaquil,-2.124575,-79.885033,Auto-gestionado
DEU-46EEE3C1,El Rosita,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-07-27,2026-03-29,Pichincha,Quito,-0.319386,-78.638185,Paola Intriago
DEU-EE8353D3,Super Gladys Plus,Pequeña,I5610.01,Restaurantes y picanterías,2024-03-29,2026-03-20,Guayas,Guayaquil,-2.158394,-79.937144,Iván Moreno
DEU-EC259897,Mi Carmita Plus,Micro,I5610.01,Restaurantes y picanterías,2023-05-30,2026-03-18,Santo Domingo,Santo Domingo,-0.281274,-79.054655,Paola Intriago
DEU-ABFBCC70,Tía Martita Center,Micro,I5610.01,Restaurantes y picanterías,2025-06-03,2026-03-29,El Oro,Machala,-3.234418,-79.888863,Auto-gestionado
DEU-656EEC62,El Fanny,Micro,I5630.01,Cafeterías y panaderías,2022-04-26,2026-02-27,Guayas,Guayaquil,-2.074232,-79.909371,Auto-gestionado
DEU-C274938C,Tío Jorgito Plus,Micro,I5630.01,Cafeterías y panaderías,2025-08-29,2026-03-31,Azuay,Cuenca,-2.882876,-79.116861,Carlos Mendoza
DEU-42D7BE7E,Tío Juanito,Micro,G4721.01,Fruterías y mercados,2022-03-21,2026-03-27,Pichincha,Quito,-0.24614,-78.457959,Auto-gestionado
DEU-E49EC12A,La Lucho,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-08-05,2026-03-13,Guayas,Guayaquil,-2.082909,-79.929934,Auto-gestionado
DEU-42B80002,Tía Jorgito Mini,Micro,G4773.01,Bazares y papelerías,2021-10-16,2026-03-26,Tungurahua,Ambato,-1.243286,-78.625408,Auto-gestionado
DEU-A83EA55E,Super Kléber,Micro,S9602.01,Peluquerías y salones de belleza,2025-06-12,2026-03-22,Guayas,Guayaquil,-2.155584,-79.863588,Lorena Dávila
DEU-2F36F0D5,Boutique Fanny Plus,Micro,G4771.01,Boutiques y ropa,2023-08-30,2026-03-10,Sucumbíos,Nueva Loja,0.050228,-76.874001,Auto-gestionado
DEU-EE1B3BD4,Super Fanny Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2021-01-14,2026-03-01,Manabí,Portoviejo,-1.112637,-80.40949,Auto-gestionado
DEU-206A1AA1,Don Rosita Center,Micro,I5610.01,Restaurantes y picanterías,2025-11-16,2026-03-14,Pichincha,Quito,-0.285102,-78.440535,Auto-gestionado
DEU-3FB83E02,Mi Juanito Plus,Micro,I5630.01,Cafeterías y panaderías,2023-03-23,2026-03-27,Guayas,Guayaquil,-2.15268,-79.964644,Auto-gestionado
DEU-6F330AD7,La Juanito,Micro,C1071.01,Panaderías y pastelerías,2023-12-04,2026-03-28,Esmeraldas,Esmeraldas,1.043606,-79.637305,Auto-gestionado
DEU-B6A26C1C,Farmacia Central Plus,Micro,G4774.01,Farmacias y artículos médicos,2021-05-24,2026-03-21,Pichincha,Quito,-0.311001,-78.365402,Auto-gestionado
DEU-1FC6ACAC,El Kléber Center,Pequeña,C1071.01,Panaderías y pastelerías,2022-07-11,2026-03-29,Santa Elena,Santa Elena,-2.20688,-80.879693,Hilda Proaño
DEU-BDAA37B0,Super Martita Plus,Micro,G4721.01,Fruterías y mercados,2020-08-17,2026-03-05,Azuay,Cuenca,-2.866958,-78.985831,Auto-gestionado
DEU-3CE138AE,Farmacia Vida Express,Micro,G4774.01,Farmacias y artículos médicos,2024-08-10,2026-03-28,Esmeraldas,Esmeraldas,0.91945,-79.647989,Auto-gestionado
DEU-64C85449,La Jorgito,Micro,C1071.01,Panaderías y pastelerías,2026-01-22,2026-03-31,Manabí,Portoviejo,-1.155065,-80.520363,Natalia Rosales
DEU-1CE42F73,Don Carmita,Micro,I5610.01,Restaurantes y picanterías,2020-05-09,2026-03-24,Manabí,Portoviejo,-1.138915,-80.394358,Auto-gestionado
DEU-D777EBA2,Doña Fanny,Micro,I5610.01,Restaurantes y picanterías,2023-05-29,2026-03-23,Azuay,Cuenca,-2.905666,-78.870136,Natalia Rosales
DEU-633F15C5,El Anita Mini,Micro,I5610.02,Comida rápida y food trucks,2022-01-18,2026-03-28,Guayas,Guayaquil,-2.323333,-79.92755,Auto-gestionado
DEU-671CEDEA,Don Segundo Mini,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-10-30,2026-03-26,Imbabura,Ibarra,0.285049,-78.037023,Auto-gestionado
DEU-3AEEE33A,Tía Pancho Express,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-01-04,2026-03-15,Guayas,Guayaquil,-2.129166,-79.971641,Auto-gestionado
DEU-2E501CA3,Farmacia Salud,Micro,G4774.01,Farmacias y artículos médicos,2022-05-18,2026-03-06,Guayas,Guayaquil,-2.248178,-79.987374,Esteban Ruiz
DEU-9AAC5E91,Super Anita Center,Micro,G4711.01,Tiendas de abarrotes y víveres,2022-02-27,2026-03-17,Manabí,Portoviejo,-1.058498,-80.472859,Diana Cárdenas
DEU-E8275786,Don Martita Express,Micro,G4719.01,Comercio mixto (bazar + abarrote),2021-03-03,2026-03-20,Pichincha,Quito,-0.089274,-78.458727,Paola Intriago
DEU-1EA7EDA8,Mi Pancho,Micro,G4773.01,Bazares y papelerías,2025-07-17,2026-02-07,Pichincha,Quito,-0.274398,-78.329391,Auto-gestionado
DEU-5A3E47FE,Doña Jorgito Plus,Micro,I5630.01,Cafeterías y panaderías,2024-05-21,2025-12-27,Esmeraldas,Esmeraldas,1.026127,-79.859175,Diana Cárdenas
DEU-998844B5,La Fanny Plus,Micro,I5610.02,Comida rápida y food trucks,2025-03-08,2026-03-28,Guayas,Guayaquil,-2.296182,-79.715537,Kevin Jaramillo
DEU-B9A76132,Super Nelly Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-08-11,2026-02-08,Carchi,Tulcán,0.879271,-77.859361,Auto-gestionado
DEU-80A9C3B3,Farmacia Vida Market,Pequeña,G4774.01,Farmacias y artículos médicos,2024-11-01,2026-02-18,Guayas,Guayaquil,-2.171049,-79.976871,Jimena Salazar
DEU-B4FDC033,Tía Carmita Express,Micro,S9602.01,Peluquerías y salones de belleza,2021-04-24,2026-03-25,Guayas,Guayaquil,-2.180844,-79.9287,Jimena Salazar
DEU-2E55396E,Tía Martita Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-08-12,2026-03-24,Imbabura,Ibarra,0.265384,-78.160631,Auto-gestionado
DEU-9FF2A207,Doña Pedrito Center,Micro,G4721.01,Fruterías y mercados,2025-05-27,2026-03-16,Azuay,Cuenca,-2.939773,-79.204822,Auto-gestionado
DEU-983F8122,El Manuelito Plus,Micro,I5610.01,Restaurantes y picanterías,2025-05-28,2026-03-05,Esmeraldas,Esmeraldas,0.926199,-79.639348,Auto-gestionado
DEU-E5DB6187,Tía Manuelito,Mediana,C1071.01,Panaderías y pastelerías,2023-06-08,2026-03-25,Manabí,Portoviejo,-1.050348,-80.482907,Natalia Rosales
