ticket_id,merchant_id,fecha_apertura,fecha_cierre,categoria,severidad,estado,tiempo_resolucion_hrs,satisfaccion_post_cierre
TKT-170F0ECDEF,DEU-EA1C773A,2025-10-27 07:21:00,,consulta_general,1,abierto,,
TKT-4CAD97DBDA,DEU-EA1C773A,2025-11-12 17:05:00,,pago_rechazado,3,escalado,,
TKT-5A3EE149FD,DEU-EA1C773A,2025-11-17 17:26:00,,app_congelada,3,abierto,,
TKT-19EB72C310,DEU-EA1C773A,2025-12-04 12:36:00,,app_congelada,3,en_proceso,,
TKT-06A48AFC43,DEU-EA1C773A,2025-12-06 20:08:00,,liquidacion_demora,4,escalado,,
TKT-E23AD69808,DEU-EA1C773A,2025-12-07 14:59:00,2025-12-10 18:41:00,pago_rechazado,3,resuelto,75.7,
TKT-D964557E76,DEU-EA1C773A,2025-12-08 13:48:00,2025-12-14 01:06:00,liquidacion_demora,3,resuelto,131.3,
TKT-9519B37E80,DEU-EA1C773A,2025-12-09 15:47:00,,app_congelada,1,en_proceso,,
TKT-D8FA0F4619,DEU-EA1C773A,2025-12-18 10:20:00,,pago_rechazado,3,abierto,,
TKT-013FD18009,DEU-EA1C773A,2025-12-19 11:04:00,2025-12-22 11:22:00,pago_rechazado,3,resuelto,72.3,
TKT-BAA00B6448,DEU-EA1C773A,2025-12-22 14:16:00,,pago_rechazado,3,en_proceso,,
TKT-D537E64857,DEU-EA1C773A,2026-01-09 09:26:00,2026-01-12 16:44:00,app_congelada,3,resuelto,79.3,
TKT-9DAE79D789,DEU-EA1C773A,2026-01-11 07:42:00,,pago_rechazado,3,abierto,,
TKT-4EF1D72760,DEU-EA1C773A,2026-01-13 17:30:00,2026-01-26 18:24:00,liquidacion_demora,3,resuelto,312.9,1.0
TKT-1DCACF5190,DEU-EA1C773A,2026-01-22 08:25:00,,pago_rechazado,3,abierto,,
TKT-8D8874A476,DEU-EA1C773A,2026-01-27 18:40:00,2026-02-02 19:22:00,liquidacion_demora,3,resuelto,144.7,
TKT-C7A9D33908,DEU-EA1C773A,2026-01-28 12:35:00,,pago_rechazado,2,en_proceso,,
TKT-F395A1E89A,DEU-EA1C773A,2026-02-01 17:39:00,,liquidacion_demora,4,abierto,,
TKT-8BB46FA49D,DEU-EA1C773A,2026-02-02 16:08:00,2026-02-06 23:32:00,pago_rechazado,4,resuelto,103.4,1.0
TKT-842BD7E2BF,DEU-EA1C773A,2026-02-08 10:30:00,2026-02-10 13:54:00,facturacion_comisiones,3,resuelto,51.4,
TKT-74D80FB72E,DEU-EA1C773A,2026-02-12 10:48:00,,problema_qr_fisico,3,abierto,,
TKT-461F090917,DEU-EA1C773A,2026-02-20 11:16:00,,pago_rechazado,3,abierto,,
TKT-C0B428F1EE,DEU-EA1C773A,2026-02-20 20:53:00,,facturacion_comisiones,2,escalado,,
TKT-B98907B483,DEU-EA1C773A,2026-02-28 18:17:00,,facturacion_comisiones,2,abierto,,
TKT-D0917FEFCD,DEU-EA549EDB,2025-05-06 14:06:00,,consulta_general,2,en_proceso,,
TKT-C430DD4288,DEU-EA549EDB,2025-06-05 11:55:00,,app_congelada,3,abierto,,
TKT-D6CD3C9978,DEU-EA549EDB,2025-06-10 16:05:00,2025-06-11 03:23:00,facturacion_comisiones,3,resuelto,11.3,3.0
TKT-1163FB4912,DEU-EA549EDB,2025-10-10 13:16:00,,facturacion_comisiones,2,abierto,,
TKT-333A94BB71,DEU-EA549EDB,2025-12-09 07:54:00,,cierre_caja,2,escalado,,
TKT-2977741050,DEU-EA813DB9,2026-01-06 17:10:00,,pago_rechazado,1,en_proceso,,
TKT-B402FADC39,DEU-EAA9CF0E,2025-06-07 12:34:00,,configuracion_qr,2,abierto,,
TKT-44CB9E0F05,DEU-EAAED800,2025-10-14 10:42:00,,facturacion_comisiones,3,en_proceso,,
TKT-72E8515CBB,DEU-EAAED800,2025-10-27 19:12:00,2025-10-29 03:42:00,configuracion_qr,1,resuelto,32.5,5.0
TKT-0C7BA6D731,DEU-EAAED800,2026-01-09 09:56:00,,facturacion_comisiones,2,abierto,,
TKT-89A867E85E,DEU-EAAED800,2026-03-27 20:47:00,,pago_rechazado,1,abierto,,
TKT-A28735E1CA,DEU-EACE06EF,2025-10-27 11:08:00,,liquidacion_demora,4,en_proceso,,
TKT-1D6C1E4E6B,DEU-EACE06EF,2025-12-17 09:12:00,,problema_qr_fisico,4,abierto,,
TKT-E680D6800D,DEU-EADB82F0,2025-05-25 07:03:00,,pago_rechazado,3,en_proceso,,
TKT-CB10D9C4AF,DEU-EADB82F0,2025-12-26 09:25:00,,problema_qr_fisico,3,abierto,,
TKT-CDA1203BBE,DEU-EB28AC34,2025-07-07 20:39:00,,liquidacion_demora,3,en_proceso,,
TKT-89D0D5E651,DEU-EB28AC34,2026-03-30 10:40:00,,configuracion_qr,2,abierto,,
TKT-D3BDAFF015,DEU-EB2FE608,2025-04-02 11:10:00,,facturacion_comisiones,2,abierto,,
TKT-276EF4BF54,DEU-EB2FE608,2025-09-03 18:47:00,,cierre_caja,2,escalado,,
TKT-E7CFF30F81,DEU-EB2FE608,2025-11-06 18:16:00,,cierre_caja,2,en_proceso,,
TKT-EAD90CA294,DEU-EB2FE608,2025-12-10 08:17:00,,pago_rechazado,2,en_proceso,,
TKT-D4BFC0C950,DEU-EB3BEF18,2025-08-28 19:20:00,,liquidacion_demora,1,escalado,,
TKT-992C20F6BC,DEU-EB3BEF18,2025-12-09 14:11:00,2025-12-10 08:11:00,app_congelada,2,resuelto,18.0,4.0
TKT-24E603CC1B,DEU-EB3BEF18,2025-12-24 09:48:00,,pago_rechazado,2,escalado,,
TKT-E646944F84,DEU-EB57D174,2026-02-08 08:44:00,,cierre_caja,2,abierto,,
TKT-50B197499F,DEU-EB57D174,2026-02-09 14:04:00,2026-02-12 21:58:00,facturacion_comisiones,2,resuelto,79.9,
TKT-AF62C0D2AC,DEU-EB57D174,2026-02-10 07:04:00,2026-02-12 11:16:00,pago_rechazado,4,resuelto,52.2,1.0
TKT-31E0F71EDC,DEU-EB57D174,2026-02-13 14:40:00,,pago_rechazado,4,en_proceso,,
TKT-44F2CA9FEF,DEU-EB57D174,2026-02-14 19:28:00,,pago_rechazado,2,en_proceso,,
TKT-32880A9114,DEU-EB57D174,2026-02-16 17:04:00,,pago_rechazado,2,en_proceso,,
TKT-A941E3A181,DEU-EB57D174,2026-02-17 10:34:00,2026-02-20 01:28:00,liquidacion_demora,4,resuelto,62.9,
TKT-B59D15E131,DEU-EB57D174,2026-02-17 13:29:00,2026-02-19 07:17:00,facturacion_comisiones,2,resuelto,41.8,
TKT-8E570EB053,DEU-EB57D174,2026-02-26 14:53:00,,pago_rechazado,5,en_proceso,,
TKT-D249EDC35C,DEU-EB57D174,2026-02-28 12:29:00,2026-03-03 01:35:00,pago_rechazado,4,resuelto,61.1,2.0
TKT-DD371C9C11,DEU-EB623B21,2025-06-13 14:20:00,,app_congelada,2,abierto,,
TKT-D530169A41,DEU-EB623B21,2025-09-13 18:58:00,,facturacion_comisiones,2,en_proceso,,
TKT-DC9F1FE0FC,DEU-EB64ED5A,2025-08-10 15:33:00,,liquidacion_demora,2,abierto,,
TKT-71DDF39FD2,DEU-EB64ED5A,2025-12-11 18:08:00,,pago_rechazado,2,en_proceso,,
TKT-48F6405320,DEU-EB64ED5A,2026-01-13 13:28:00,,liquidacion_demora,3,abierto,,
TKT-D14FAD2256,DEU-EB64ED5A,2026-02-06 20:10:00,,app_congelada,2,abierto,,
TKT-8787862263,DEU-EB7848F2,2025-05-01 08:40:00,,liquidacion_demora,3,escalado,,
TKT-2A566F8F15,DEU-EB7848F2,2025-10-15 16:00:00,,pago_rechazado,2,abierto,,
TKT-3E225F1904,DEU-EB9177BD,2025-04-14 09:16:00,,cierre_caja,3,en_proceso,,
TKT-28ACDC83A6,DEU-EB9177BD,2025-04-16 16:05:00,2025-04-19 01:41:00,cierre_caja,3,resuelto,57.6,
TKT-E0083A968C,DEU-EB9177BD,2025-06-30 18:05:00,,cierre_caja,2,en_proceso,,
TKT-D941F911F7,DEU-EB9177BD,2026-03-04 13:45:00,,liquidacion_demora,3,en_proceso,,
TKT-DC28C94D93,DEU-EB98606B,2025-06-05 16:22:00,,liquidacion_demora,2,abierto,,
TKT-A267C4B4E5,DEU-EB98606B,2025-09-27 08:48:00,,facturacion_comisiones,2,escalado,,
TKT-C2A4FFF018,DEU-EB98606B,2025-12-07 19:49:00,,app_congelada,2,en_proceso,,
TKT-830F543500,DEU-EBDEBBBC,2026-02-01 07:30:00,,consulta_general,2,abierto,,
TKT-FE90B215C5,DEU-EC01C61D,2025-09-13 21:42:00,,pago_rechazado,2,abierto,,
TKT-3D68FA566D,DEU-EC01C61D,2026-03-21 07:13:00,,consulta_general,2,en_proceso,,
TKT-2DEB97D854,DEU-EC259897,2026-02-14 18:00:00,,app_congelada,3,abierto,,
TKT-C9E479BB53,DEU-EC259897,2026-03-26 15:30:00,,pago_rechazado,3,en_proceso,,
TKT-C46F0FB747,DEU-EC374573,2025-11-11 20:05:00,,facturacion_comisiones,2,en_proceso,,
TKT-B6F022A3B7,DEU-EC38981D,2025-11-03 13:40:00,,liquidacion_demora,3,abierto,,
TKT-9268BFFC1B,DEU-EC3D7757,2025-04-02 19:44:00,,app_congelada,2,abierto,,
TKT-60FBD52276,DEU-EC3D7757,2025-06-17 13:12:00,,liquidacion_demora,2,abierto,,
TKT-052292EEA0,DEU-EC3D7757,2026-01-12 14:05:00,,consulta_general,2,abierto,,
TKT-1E74113258,DEU-EC3D7757,2026-02-28 10:34:00,,app_congelada,2,en_proceso,,
TKT-CF2C556F70,DEU-EC3D7757,2026-03-05 13:55:00,,facturacion_comisiones,2,abierto,,
TKT-D9961DCE44,DEU-EC5BCF19,2025-11-22 13:46:00,,app_congelada,3,en_proceso,,
TKT-EB1988330F,DEU-EC5BCF19,2025-11-28 17:20:00,2025-11-30 23:32:00,app_congelada,1,resuelto,54.2,4.0
TKT-1729245E3E,DEU-ECA08F72,2025-11-09 10:16:00,,cierre_caja,2,en_proceso,,
TKT-DCCD4C2CD3,DEU-ECA08F72,2025-11-13 19:56:00,2025-11-15 12:20:00,cierre_caja,2,resuelto,40.4,4.0
TKT-80035F6D82,DEU-ECA08F72,2026-01-10 07:35:00,,pago_rechazado,3,abierto,,
TKT-B2AD1C89B5,DEU-ECF7BBB5,2025-07-02 16:05:00,,pago_rechazado,1,abierto,,
TKT-F8407E9E15,DEU-ECF7BBB5,2025-07-21 20:02:00,2025-07-22 22:56:00,pago_rechazado,2,resuelto,26.9,
TKT-AD6BB71ABC,DEU-ECF7BBB5,2026-03-07 19:58:00,,app_congelada,2,abierto,,
TKT-156080A9E8,DEU-ED2B97EF,2026-01-15 16:27:00,,liquidacion_demora,3,escalado,,
TKT-DE3DE18DD1,DEU-ED48D4C7,2026-01-01 14:17:00,,liquidacion_demora,2,abierto,,
TKT-98EC4D5B47,DEU-ED48D4C7,2026-02-28 07:44:00,,consulta_general,2,abierto,,
TKT-55171BB846,DEU-ED5B68D8,2025-09-08 20:36:00,,pago_rechazado,4,en_proceso,,
TKT-E0C8F3890F,DEU-ED5B68D8,2025-09-23 08:04:00,2025-09-24 13:10:00,facturacion_comisiones,2,resuelto,29.1,
TKT-51167E7E93,DEU-ED5B68D8,2025-10-09 17:19:00,2025-10-12 13:31:00,pago_rechazado,4,resuelto,68.2,2.0
TKT-544467C7F9,DEU-ED5B68D8,2025-10-11 20:59:00,2025-10-12 18:53:00,problema_qr_fisico,3,resuelto,21.9,4.0
TKT-FF08EDF989,DEU-ED5B68D8,2025-10-12 12:31:00,,liquidacion_demora,4,escalado,,
TKT-7DA253152A,DEU-ED5B68D8,2025-10-25 09:16:00,2025-10-28 13:22:00,configuracion_qr,3,resuelto,76.1,3.0
TKT-E77E2F9C47,DEU-ED5B68D8,2025-11-25 08:00:00,,liquidacion_demora,3,en_proceso,,
TKT-A789E17B6E,DEU-ED5B68D8,2026-02-04 12:40:00,,cierre_caja,3,en_proceso,,
TKT-049A755045,DEU-ED60AD4B,2025-06-25 11:09:00,,roles_vendedor,3,abierto,,
TKT-A9AA8DA353,DEU-ED60AD4B,2026-03-10 17:19:00,,consulta_general,2,abierto,,
TKT-9FCB2DCCBC,DEU-ED60AD4B,2026-03-22 17:00:00,2026-03-23 15:06:00,pago_rechazado,3,resuelto,22.1,
TKT-F5BE3E268E,DEU-EDB19573,2025-04-27 17:15:00,,pago_rechazado,2,escalado,,
TKT-32C5A26050,DEU-EDB19573,2025-06-05 11:41:00,,cierre_caja,2,abierto,,
TKT-889B4A046F,DEU-EDB19573,2026-01-16 18:54:00,2026-01-18 05:48:00,problema_qr_fisico,2,resuelto,34.9,4.0
TKT-D8B09B797B,DEU-EDB19573,2026-01-22 20:36:00,,pago_rechazado,1,abierto,,
TKT-CBB4279E0D,DEU-EDBA3222,2025-04-09 16:27:00,,configuracion_qr,2,abierto,,
TKT-024A0008FA,DEU-EDBA3222,2025-10-16 19:09:00,,consulta_general,2,abierto,,
TKT-2354E27C17,DEU-EDD46FB3,2025-06-10 09:28:00,,pago_rechazado,3,abierto,,
TKT-911025B439,DEU-EDD46FB3,2025-07-21 07:44:00,,consulta_general,4,abierto,,
TKT-0E939C951F,DEU-EDD46FB3,2025-10-01 15:12:00,2025-10-02 03:00:00,pago_rechazado,3,resuelto,11.8,
TKT-9F29250789,DEU-EDD46FB3,2025-10-09 14:33:00,,liquidacion_demora,3,en_proceso,,
TKT-F35234C5A2,DEU-EDD46FB3,2025-10-19 20:55:00,2025-10-21 23:07:00,app_congelada,3,resuelto,50.2,2.0
TKT-95DA5150FE,DEU-EDD46FB3,2025-11-03 15:41:00,2025-11-10 04:29:00,facturacion_comisiones,5,resuelto,156.8,1.0
TKT-F0806FC9B7,DEU-EDD46FB3,2025-11-04 16:34:00,2025-11-06 16:16:00,problema_qr_fisico,4,resuelto,47.7,2.0
TKT-F89B091C21,DEU-EDD46FB3,2025-11-11 16:23:00,,consulta_general,2,en_proceso,,
TKT-869DFBE31E,DEU-EDD46FB3,2025-11-12 09:42:00,,pago_rechazado,5,escalado,,
TKT-50B05D8A8D,DEU-EDD46FB3,2025-11-12 17:05:00,2025-11-16 18:17:00,problema_qr_fisico,3,resuelto,97.2,1.0
TKT-AAA19EC5E3,DEU-EDD46FB3,2025-11-18 18:47:00,,roles_vendedor,3,en_proceso,,
TKT-C010801B1C,DEU-EDD46FB3,2025-11-20 14:05:00,,pago_rechazado,5,escalado,,
TKT-83DC6BC691,DEU-EDD46FB3,2025-11-28 17:31:00,2025-12-08 01:49:00,cierre_caja,5,resuelto,224.3,1.0
TKT-9ECEB4C18D,DEU-EDD46FB3,2025-12-10 17:02:00,,app_congelada,3,abierto,,
TKT-4AA0BCC309,DEU-EDD46FB3,2025-12-16 21:55:00,,liquidacion_demora,5,abierto,,
TKT-EF8A0FCBBB,DEU-EDD46FB3,2025-12-23 12:51:00,2025-12-24 19:45:00,app_congelada,5,resuelto,30.9,
TKT-F3947812F0,DEU-EDD46FB3,2025-12-26 20:50:00,2025-12-27 18:08:00,app_congelada,4,resuelto,21.3,2.0
TKT-FB67D76B08,DEU-EDD46FB3,2026-01-06 19:35:00,,configuracion_qr,3,abierto,,
TKT-78E19EE487,DEU-EDD46FB3,2026-01-12 20:03:00,,consulta_general,3,en_proceso,,
TKT-DC1095FA0C,DEU-EDD46FB3,2026-01-16 10:05:00,,app_congelada,4,abierto,,
TKT-EE5A73C4B9,DEU-EDD46FB3,2026-01-30 11:47:00,2026-02-20 09:53:00,liquidacion_demora,5,resuelto,502.1,1.0
TKT-008FDD843A,DEU-EDD46FB3,2026-02-03 15:55:00,2026-02-08 10:55:00,liquidacion_demora,3,resuelto,115.0,1.0
TKT-7912AD2CDD,DEU-EDD46FB3,2026-02-05 19:56:00,2026-02-19 05:50:00,liquidacion_demora,3,resuelto,321.9,1.0
TKT-44D3F77871,DEU-EDD46FB3,2026-02-06 07:15:00,,configuracion_qr,2,escalado,,
TKT-5A173F6529,DEU-EDD46FB3,2026-02-06 18:52:00,2026-02-21 13:52:00,liquidacion_demora,4,resuelto,355.0,1.0
TKT-A036E52517,DEU-EDD46FB3,2026-02-18 08:04:00,,liquidacion_demora,4,abierto,,
TKT-CB0EE2A635,DEU-EDD46FB3,2026-02-18 09:06:00,2026-02-27 21:30:00,consulta_general,1,resuelto,228.4,1.0
TKT-22F15EBB28,DEU-EDD46FB3,2026-02-22 09:26:00,,liquidacion_demora,4,abierto,,
TKT-90A0AD1AA2,DEU-EDD46FB3,2026-02-25 19:58:00,,app_congelada,3,abierto,,
TKT-6AD6E541B1,DEU-EDD46FB3,2026-02-27 07:42:00,,liquidacion_demora,4,abierto,,
TKT-49238F26A4,DEU-EDD51D20,2025-04-12 09:01:00,,pago_rechazado,2,escalado,,
TKT-AEA478F058,DEU-EDD51D20,2025-05-10 20:09:00,2025-05-11 19:21:00,liquidacion_demora,3,resuelto,23.2,1.0
TKT-DBC9AEE1F1,DEU-EDD51D20,2025-05-21 19:37:00,,app_congelada,1,abierto,,
TKT-E5A9D91562,DEU-EDD51D20,2025-12-19 13:22:00,,pago_rechazado,2,escalado,,
TKT-4279FA8ECF,DEU-EDD51D20,2026-01-10 15:22:00,2026-01-13 18:52:00,app_congelada,4,resuelto,75.5,1.0
TKT-9698C0761E,DEU-EDD51D20,2026-01-15 11:02:00,,problema_qr_fisico,2,abierto,,
TKT-737A3886DB,DEU-EDD51D20,2026-02-04 20:40:00,,liquidacion_demora,3,en_proceso,,
TKT-A0C5BD6B86,DEU-EDD51D20,2026-02-05 07:47:00,,liquidacion_demora,3,abierto,,
TKT-E56E37374A,DEU-EDD51D20,2026-02-07 15:24:00,,facturacion_comisiones,3,escalado,,
TKT-BCD5B17362,DEU-EDD51D20,2026-02-13 19:30:00,,pago_rechazado,2,escalado,,
TKT-3F2DEC7ADD,DEU-EDD51D20,2026-02-20 09:26:00,2026-02-23 15:02:00,pago_rechazado,3,resuelto,77.6,2.0
TKT-7C25AAEDCF,DEU-EDD51D20,2026-02-28 19:24:00,,liquidacion_demora,3,en_proceso,,
TKT-C1E6CE0F61,DEU-EE1B3BD4,2025-07-30 15:53:00,,consulta_general,1,en_proceso,,
TKT-2ED1DD6127,DEU-EE1B3BD4,2025-11-08 11:08:00,2025-11-09 19:50:00,consulta_general,1,resuelto,32.7,3.0
TKT-429EF62182,DEU-EE1B3BD4,2025-11-08 19:06:00,2025-11-09 10:18:00,pago_rechazado,4,resuelto,15.2,
TKT-3AD5CCDDAE,DEU-EE1B3BD4,2025-11-15 12:49:00,2025-11-17 08:01:00,pago_rechazado,2,resuelto,43.2,
TKT-231FEA627E,DEU-EE1B3BD4,2025-11-18 11:45:00,,liquidacion_demora,3,en_proceso,,
TKT-8556C50106,DEU-EE1B3BD4,2025-11-23 12:19:00,2025-11-23 22:49:00,pago_rechazado,2,resuelto,10.5,2.0
TKT-6576450720,DEU-EE1B3BD4,2025-12-01 17:51:00,2025-12-08 00:03:00,cierre_caja,3,resuelto,150.2,2.0
TKT-5A671812B6,DEU-EE1B3BD4,2025-12-21 18:04:00,2026-01-17 19:28:00,liquidacion_demora,3,resuelto,649.4,1.0
TKT-3E1B604327,DEU-EE1B3BD4,2025-12-24 19:44:00,,cierre_caja,1,escalado,,
TKT-C8409D4E3F,DEU-EE1B3BD4,2025-12-25 14:34:00,,liquidacion_demora,2,escalado,,
TKT-8E55C6A8DE,DEU-EE1B3BD4,2025-12-29 19:52:00,,pago_rechazado,2,abierto,,
TKT-CDE9F687C8,DEU-EE1B3BD4,2026-01-01 17:49:00,,liquidacion_demora,4,en_proceso,,
TKT-A0DB8C4D65,DEU-EE1B3BD4,2026-01-02 13:31:00,,pago_rechazado,2,escalado,,
TKT-18E3A91854,DEU-EE1B3BD4,2026-01-26 15:39:00,2026-01-29 13:51:00,cierre_caja,3,resuelto,70.2,
TKT-24BE4D99E9,DEU-EE1B3BD4,2026-02-01 10:28:00,,liquidacion_demora,4,en_proceso,,
TKT-C41C5FF653,DEU-EE1B3BD4,2026-02-01 14:55:00,,pago_rechazado,2,abierto,,
TKT-9F4FD23907,DEU-EE1B3BD4,2026-02-01 16:58:00,2026-02-06 13:16:00,app_congelada,4,resuelto,116.3,
TKT-66DC57431B,DEU-EE1B3BD4,2026-02-13 14:42:00,,liquidacion_demora,3,abierto,,
TKT-142C3D9670,DEU-EE1B3BD4,2026-02-14 07:20:00,,facturacion_comisiones,4,abierto,,
TKT-F138C4DA0F,DEU-EE1B3BD4,2026-02-20 15:48:00,,liquidacion_demora,2,en_proceso,,
TKT-9BF5843BCF,DEU-EE1B3BD4,2026-02-20 20:33:00,2026-02-24 08:57:00,pago_rechazado,2,resuelto,84.4,1.0
TKT-23A743800C,DEU-EE1B3BD4,2026-02-23 09:10:00,,liquidacion_demora,4,en_proceso,,
TKT-ACD40727AE,DEU-EE1B3BD4,2026-02-27 07:47:00,2026-03-02 00:29:00,facturacion_comisiones,3,resuelto,64.7,
TKT-6A188CF9DA,DEU-EE1B3BD4,2026-02-28 07:53:00,,app_congelada,3,abierto,,
TKT-6A45EA4B45,DEU-EE1B3BD4,2026-02-28 10:19:00,2026-03-06 00:31:00,pago_rechazado,4,resuelto,134.2,1.0
TKT-D3AE00C134,DEU-EE1B3BD4,2026-02-28 14:58:00,,liquidacion_demora,5,escalado,,
TKT-4CD48B6255,DEU-EE2B9B70,2025-05-18 16:38:00,,cierre_caja,2,escalado,,
TKT-1346C9C9FA,DEU-EE2B9B70,2025-06-04 13:54:00,2025-06-06 19:18:00,app_congelada,3,resuelto,53.4,4.0
TKT-6A61735518,DEU-EE2B9B70,2025-06-22 14:05:00,,problema_qr_fisico,4,en_proceso,,
TKT-D9D9FC3CA7,DEU-EE2B9B70,2025-08-24 17:12:00,,consulta_general,3,en_proceso,,
TKT-9740F78BAE,DEU-EE2B9B70,2025-09-25 11:24:00,,app_congelada,2,en_proceso,,
TKT-95A8877287,DEU-EE2B9B70,2026-01-08 20:25:00,,liquidacion_demora,3,abierto,,
TKT-39BF5783DC,DEU-EE2B9B70,2026-02-28 10:12:00,,configuracion_qr,2,escalado,,
TKT-3F4668AA45,DEU-EE36700E,2025-04-19 10:20:00,,problema_qr_fisico,2,abierto,,
TKT-5E8AADDB80,DEU-EE36700E,2025-08-21 17:25:00,,roles_vendedor,2,abierto,,
TKT-CDA394DC11,DEU-EE36700E,2025-10-25 13:47:00,,liquidacion_demora,3,abierto,,
TKT-422F5CE3DD,DEU-EE36700E,2026-02-12 14:11:00,,roles_vendedor,2,escalado,,
TKT-A214650841,DEU-EE36700E,2026-03-07 10:40:00,,app_congelada,2,abierto,,
TKT-7CEB24F766,DEU-EE42A5D2,2025-06-15 16:12:00,,consulta_general,3,escalado,,
TKT-BCA78B63F9,DEU-EE42A5D2,2025-11-17 10:51:00,,consulta_general,3,abierto,,
TKT-D833A607F4,DEU-EE42A5D2,2026-02-06 15:32:00,,app_congelada,2,abierto,,
TKT-B816D670B1,DEU-EE5C17C2,2025-05-27 19:38:00,,pago_rechazado,2,abierto,,
TKT-CB59F8FB21,DEU-EE5C17C2,2025-06-21 08:13:00,,configuracion_qr,2,abierto,,
TKT-6659AFAAB0,DEU-EE5C17C2,2025-09-17 16:59:00,,liquidacion_demora,2,escalado,,
TKT-E9834A7EF4,DEU-EE5C17C2,2026-02-12 15:02:00,,app_congelada,2,abierto,,
TKT-8B0E89B927,DEU-EE5C1D34,2025-09-07 14:27:00,,app_congelada,4,en_proceso,,
TKT-0EB8B5FE6C,DEU-EE5C1D34,2026-03-02 13:32:00,,liquidacion_demora,4,abierto,,
TKT-0D44970CE7,DEU-EE6EC868,2025-06-10 18:26:00,,app_congelada,2,escalado,,
TKT-0878732E0D,DEU-EE77CAD2,2025-11-26 17:05:00,,liquidacion_demora,2,escalado,,
TKT-AB8BA2CEE0,DEU-EE77CAD2,2025-12-16 19:05:00,,pago_rechazado,2,abierto,,
TKT-42AA057108,DEU-EE7A3C0E,2025-04-06 21:55:00,,pago_rechazado,2,en_proceso,,
TKT-F34FCF31FD,DEU-EE7A3C0E,2025-07-21 18:30:00,,app_congelada,1,en_proceso,,
TKT-AB1585CCA9,DEU-EE7A3C0E,2025-11-11 20:18:00,,consulta_general,2,abierto,,
TKT-125D27F144,DEU-EE8353D3,2025-07-04 08:45:00,,app_congelada,3,abierto,,
TKT-0B3B7D31AD,DEU-EE8353D3,2025-10-23 13:32:00,,liquidacion_demora,3,en_proceso,,
TKT-2B4CD61283,DEU-EE8353D3,2025-12-28 14:28:00,,pago_rechazado,2,en_proceso,,
TKT-F6250FCE6C,DEU-EEFC6197,2025-04-11 08:31:00,,app_congelada,2,en_proceso,,
TKT-655CE8B457,DEU-EEFC6197,2025-09-07 13:01:00,,cierre_caja,2,en_proceso,,
TKT-2A3595F297,DEU-EEFC6197,2025-10-14 17:42:00,,configuracion_qr,3,abierto,,
TKT-7B9D74B670,DEU-EEFC6197,2025-11-21 15:09:00,,cierre_caja,2,escalado,,
TKT-E14B557349,DEU-EF045223,2025-05-05 19:03:00,,problema_qr_fisico,2,abierto,,
TKT-9993867E5D,DEU-EF045223,2025-11-22 21:23:00,2025-11-23 20:41:00,pago_rechazado,2,resuelto,23.3,2.0
TKT-8CDCD72C70,DEU-EF045223,2025-11-30 16:25:00,,consulta_general,2,en_proceso,,
TKT-D25A15341C,DEU-EF045223,2025-12-08 19:06:00,,cierre_caja,2,en_proceso,,
TKT-DC2F78F763,DEU-EF045223,2025-12-09 15:30:00,,pago_rechazado,2,abierto,,
TKT-04745E22F7,DEU-EF045223,2025-12-12 10:44:00,2025-12-15 23:26:00,pago_rechazado,3,resuelto,84.7,1.0
TKT-9C7168D862,DEU-EF045223,2026-01-07 09:28:00,,cierre_caja,3,en_proceso,,
TKT-289471AF32,DEU-EF045223,2026-01-08 09:15:00,2026-01-10 00:15:00,pago_rechazado,3,resuelto,39.0,2.0
TKT-7BFFCFB099,DEU-EF045223,2026-01-21 11:10:00,2026-01-26 02:40:00,liquidacion_demora,2,resuelto,111.5,
TKT-B8A6623369,DEU-EF045223,2026-01-22 07:49:00,2026-01-27 01:01:00,liquidacion_demora,3,resuelto,113.2,1.0
TKT-88025BF346,DEU-EF045223,2026-01-22 21:38:00,,liquidacion_demora,3,abierto,,
TKT-43863F4528,DEU-EF045223,2026-01-23 21:42:00,,pago_rechazado,3,abierto,,
TKT-5C45A03FBF,DEU-EF045223,2026-02-14 12:13:00,,facturacion_comisiones,4,abierto,,
TKT-ED6E21D590,DEU-EF045223,2026-02-14 15:11:00,,pago_rechazado,3,en_proceso,,
TKT-F3A3A1CACD,DEU-EF045223,2026-02-14 19:31:00,2026-02-21 15:25:00,liquidacion_demora,4,resuelto,163.9,
TKT-179AAACAF2,DEU-EF045223,2026-02-21 14:26:00,2026-03-01 15:14:00,liquidacion_demora,3,resuelto,192.8,1.0
TKT-9440102DB2,DEU-EF045223,2026-02-28 09:44:00,,liquidacion_demora,4,abierto,,
TKT-D614847BF2,DEU-EF045223,2026-02-28 13:45:00,2026-03-09 00:33:00,cierre_caja,2,resuelto,202.8,1.0
TKT-5BC26FAF27,DEU-EF045223,2026-02-28 19:48:00,,app_congelada,3,en_proceso,,
TKT-D1A9804D34,DEU-EF2E9D80,2025-12-07 09:14:00,,configuracion_qr,1,en_proceso,,
TKT-8F5AB3AD9B,DEU-EF4178C1,2025-12-01 11:26:00,2025-12-06 04:20:00,pago_rechazado,5,resuelto,112.9,1.0
TKT-1F62444350,DEU-EF4178C1,2025-12-04 08:35:00,,app_congelada,5,abierto,,
TKT-CAF7112E81,DEU-EF4178C1,2025-12-05 09:20:00,2025-12-11 20:02:00,app_congelada,4,resuelto,154.7,
